text,predicted_label
sakit game ini,0
what a gamee bangg! W game and W bang brando windah💥✨🫰,1
"Bang setelah menonton video ini aku sadar bahwa judi itu sangat mengerikan, teman teman ku banyak yang bermain judi dan aku harus memberi tau itu kepada mereka agar mereka selamat dari bad ending bang!!",1
ini live stream ter epic sihh bangg 😻😻,0
"Sakit Hati banget liat ending terakhir itu, nangis banget aku, W Game",1
epic game,1
SUMPAH NANGIS BANGAT,0
Bang nanti bisa gak sensor darah  soal nya nanti kalau ada anak anak nonton gimana,0
game ter horor yang pernah gw liat,1
"keren banget ini game, apalagi waktu ending yang istrinya nyaranin beni untuk stop judi, rasanya kena dihati",0
Yaa,0
TRENDING 1🎉🎉🎉🎉🎉,1
sad ending bgt bang aku nangis 😢,0
"what a game, nangis gw bang,
W pikabuu
W JoyKeratif",1
"Sangat mendalami bg,💘💘💖💝",1
"GILA EMOSI KITA SEMUA DIBIKIN ACAK” W GAME UNTUK
JOY KREATIFF🎉🎉🎉❤❤",1
bang iklan yt lu pinjol jir,0
1:47:59 windah mode soft spoken😵‍💫,0
Hampir persis Ama kehidupan keluarga gw😢,0
"SUMPAH BARU KALI INI LIAT GAME SE RELATE INI, DAN SEDALEM + SEDETAIL INI??? keren bgt banyakin game horror yang ga selalu berbau mistis plsss 🥹🥹🥹",0
Bang coba main Minecraft lagi,0
Maaf bg baru nonton,0
Hari terakhir gua nonton windah,0
"good game, good bang windah expression",1
Kabur,0
gue sebel bgt pas bagian judolnya😭,0
"WHAT A GAMEEE, MAKASIH JOY KREATIF DAN BANG WINDAH",0
"🥺🥺 game baguss bangettt, alur ceritanya bener bener nyentuh dan bener bener bisa jadi pelajaran buat kita semua. 
Makasih Bang Windah, makasih Bang Joy",0
KEREN BANGET BANG GAMENYA 🎉👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻🙏🙏⭐,0
Ketik satu nonton bareng temen,0
"gambar biasa aja, tapi alur cerita bagus 🔥",0
stop judi,1
w acting windah,0
"Pusing bgt gw dgr suara token abis 😢, keren sih game dr joy kreatif❤",0
yadi sesat anjir,0
Sumpah ini nyerang psikolog bet anjay,1
"gokil  ga bisa berkata kata gw, saking gor nya saking plotwis, dibalik ending yang dark apalagi ending 6, and ada happy anding tapi disisi lain ada pelajaran untuk jauh dari kata kata judi dari kehidupan w developer, keren bet lu bang gokil banyak banget pelajaran yang di dapet",0
L beni,0
Gak reaction skibidi toilet lagi bang? Udh sampe eps 79,0
"end 6 itu bukan andai andai anak dan istri nya yg masih hidup, itu hari dimana si beni belum mengenal judi bang, makanya setelah mengenal judi istri nya bilang ""kamu beda mas, dulu kamu orang nya sabar""",0
"Nah bener, disitu juga dijelaskan kalau Hari ke -1 kejadian",0
"Kan selanjutnya juga windah bilang, klo -1 itu awal mula sebelum kenal judi",1
"Bnr bang, dri dialog di hari² awal jga keliatan kok si beni itu suami sekaligus ayah yg baik, bahkan saat bar kecanduan judjud nya udh nambah sedikit dia keliatan masih punya hati dibanding pas late game saat bar kecanduannya dah full",0
diem bocil epep,1
 @Sparkle_gemini  dikasi tau yang bener malah ngamuk gajelas kontl,1
"​ @Sparkle_gemini  itu bener kocak, bisa di liat itu itungan hari nya kan mundur",0
​ @Sparkle_gemini  kau diam 😂😂,0
​ @Sparkle_gemini  kau diam😂,0
​ @Sparkle_gemini suki🤓😹,1
"​ @Sparkle_gemini dikasih tau malah dimarahin, gaada hati bgt",0
"​ @coloringtwime  yg marah sapa, emang lu bisa liat marah apa ngga nya lewat ketikan😂",0
"​​ @Sparkle_gemini  ya teruss kenapa kamu komen kayak gitu padahal dia cmn nasehatin jangan Judi, jahat bgt komentar kamu gapunya hati sekali!!!!!!!!!!!!!",0
Kocak​ @Sparkle_gemini ,1
​ @Sparkle_gemini  stress,1
GAME PALING DARK INI,1
35:08 ortu gw ngira kalo rumah kita yg kehabisan listrik jir😭,0
gamenya full plotwist gilllaaa game nya bagusss,0
GAME TERSERUU + SEDIH BANGET BANG,0
"nontonnya sambil deg degan, semua emosi tercampur aduk:(",0
BG coba main game baru abyss of dungeon,1
Menang judi adalah ketika kau berhenti dari hal tersebut.,1
nangis bngt gw anjir😭😭😭🥀,0
asli kaya berasa nonton film padahal cuma game,0
el judi,1
"gila, gw sampe nangis",0
W game 👏👏,1
"W  developer, W game",0
gk sempet nonton live nya🥲,0
"Gapernah nangisin game, BUT THIS ONEE😭😭 gakuattt nangiss hati mungiel q💔 Respect developernyaa",0
Absolute cinema,1
"Never fail, setiap kali nonton bang windah main game joykreatif, reflek mewek😢",0
bokap saya kaya gini bang percis banget mohon doa nya ya biar cepet mokad😊,0
Kamu kuat bang😢 semoga secepatnya kamu mendapatkan kedamaian,0
really bg??,0
​ @blues580 75% kaya gitu benci gw,0
"what a game seru banget game nya apalagi bg windah main kan game nya,game ni juga mengajari kita warga 62+ untuk berhenti jud jud wow what a game",1
Bang windah terlalu menjiwai dalam peran nya,0
rani mama ku bang,0
Jujur bang gua baru nonton 26:19 menit gua udah ga nyaman sumpah,0
"Wah asli cok, kerasa banget",0
Ga nyaman knp bang?,0
"GG ABNG WINDAH 
DOUBLE W ❤❤❤❤❤❤❤❤❤❤🎉❤🎉❤🎉❤🎉❤🎉❤🎉❤🎉🎉❤❤🎉🎉❤🎉❤🎉❤🎉❤🎉❤🎉❤🎉❤🎉❤🎉❤🎉🎉❤🎉❤🎉❤🎉❤🎉❤🎉❤🎉❤🎉❤🎉❤🎉🎉❤🎉❤",1
saya ampe mau nangis pas nonton,0
cara km bawain gamenya keren bangg👏🔥,0
bnran layak mnjdi GOTY 2025😔🥹,0
"GUISS STOP JUDI DAN PINJOL itu cuma buat hidup kalian makin terjerumusss, terharu bgt sama game kali inii banyak yg bisa diambil buat pelajarann ❤ semangat bg windahh 🫰🏻",1
Tampar,0
Bg yadi nama bapak tmn gw😂,0
"Develop nya sangat kreatiff, bravooo",0
Stop judi,1
"W game bang, W bang windah, gacorr gamenyaa pesannya dapet bgt",1
Stoop judi🤍🤍,1
"Renternir mana yg kaya gitu,yg ada di bkar masa 😂😂😂",0
"Woi bg joy kreatif, itu smpe merah muka bg windah tanggung jawab😢😢",0
Bintang 1000 untuk stream ini,1
kerennn trending 1!!!!,0
Wahhh gamennya bener bener bikin nangis,0
apa enaknya sih judi? gue aja ga tertarik sama sekali. enakan mie ayam,1
"Terharu bang, game indo horor neverfail, respect",1
STOP JUDI!!!,1
"Kerenn banget bang dubbingnya, aku beneran takut sama bang windah 😂😂😂
W Game 🔥🔥🔥
Stop judjud dan penjol👎👎👎",1
Bang liat filem squit game  itu filem biru😮😮😮😅 bang windah lagi menghayati kwwkk,1
ini simulator SDM rendah indonesia ya? wkwkwk,0
W WINDAH W DEVELOPER,0
Ending ke 6 heart breaking banget😥💔,0
33:06,1
w game ever,1
aku pernah liat acara tv yang squid game bang owow,1
MOST EMOTIONAL GAME IN 2025✨✨✨✨,1
Nama bapak gw beni lagi -_-,0
tame pak jokowi bang,0
wow stream terbaik ini sih,0
Apa ini game duduk,1
game ini beneran lebih horror dari game horror hantu bang,0
Bg wibdah makasih dah mengingatkan kami walau kamu sering ngomong kasar semoga kamu makin sukses bg,0
HOROR INDONESIA NEVER FAIL 🔥🔥,0
GOTY 2025,1
Lesgoo ada tahu Sumedang 💖❤️,1
2:12:27 mirip lu bng,0
sedih bgt anying gamenya😭😭😭,0
mati mengenaskan sangat menakutkan 😊 W pikabuu,0
Judi brengsek untung gua ga perna nyentuh judi sama sekali,0
W akting bang windah kacauu keren bgt,0
bang aku sampe nangis nontonnya😢😢,0
W stream😭🖤,1
"sad but fact, sedihnya banyak orang yang mengalami ini, entah pelaku, atau korban 😞😞😞😞 STOP JUDI PINJOL GUYSSSS, semua itu awal dari kehancuran",0
WHAT A GAME!!!!!! WHAT A GOOD GAME!!!!,1
kok bisa dh kecanduan judi cok😂,1
yeayy trending 1 lagi,0
bang windah main judi,1
Love you mama Nadia ❤❤❤,0
"Maen game Upin Ipin Universe wak windah, cuman bisa maen di steam PS4 Dll",1
bagus bang gem nya,0
gg W stream W game!,1
W developer,1
22:58 hemm perasaan gak super hentai ya bang namanya? 🤔,0
Whattt a gemmm😮🥺,0
Pikabo bg,1
"2:07:22 ending paling bang**t
2:10:50 tambah gila lagi si beni
2:12:04 tapi puas sih scene ini",0
Gas full margin 😛😛,0
buat bapak bapak jangan ccba judi apalagi pinjol yah itu bisa memengaruhi kehidupan kita dan itu dosa!!!!!,0
Dari livestream ini dan dari game ini aku belajar bahwa judi bisa berdampak sangat buruk pada kehidupan 😢,1
blokir perjudian di dunia inii!!😫,0
"Gaada setan²nya tapi tetep horor & nyerang psikologis audiens, emosi campur aduk apalagi di ending 6 nya yang awalnya emosi gara² MC di ending2 awal. GGWP game kali ini dari bang JoyKreatif🔥🔥, ditunggu game² absolute cinema berikutnya🔥",1
Wekewekewek,1
Klo punyaTemen yg gak berguna ya begini nih. Cari temen yg bermanfaat kalo gak bisa gausah punya temen aja.,0
dark banget ending nadia mau layanin💔😭,0
"Yang gw takutin di Indonesia sekarang, banyak yang diphk cari kerja susah kemiskinan di mana"" dan orang"" Pilih judjud buat pelarian gak ada uang curi fasilitas(seperti kejadian sekarang kursi taman dicuri) takutnya klo lebih parah lagi bisa"" bunuh orang buat dicuri org*nnya😣
Semangat ya kalian semua judjud harus dihindari!!",1
yooo trending #1 lgi bangg🎉🎉,1
"3 JUTA SEBULAN TUH GAJI HOUSEKEEPING PERHOTELAN DI PONTIANAK KALBAR HOTEL"" BINTANG 3

JANGAN JUDI DAH WKWK GUA AJA RUNGKAD 1 JUTA KADANG SEHARI",0
Masih Nge judi kah?,0
​ @audyacakepbanget  udah engga bg alhamdulilah,0
Game ini mengajarkan jangan pernah bermain judi apapun masalah nya,1
Bang ijin mainin game hachishaku dong,1
"Gua setuju ini dijadiin game horror of the year sih. Game yg gaada jumpscare hantu dkk, tapi bisa seserem ini. Game pertama yang bisa buat gua nangis juga bang 😢, epik banget di setiap momennya. Makasi banyak ya bang udah mainin game sekeren ini sampe namatin semua endingnya",0
Jangan jud jud guys demi anak dan istri kalian,0
siapa yg naruh bawang,0
2:14:33 kapan keluarga gw begini jir🤭,0
akupun nak juga lah 😹,0
"""Enjoy Every Single Moment"" 🥀🥲",1
gila sih bagus bgt gamenya,0
kemenangan seorang penjudol itu berhenti bermain!!!,1
Game nya mirip kayak asli duit gw aja kadang di curi sama abang kalo dh kalah judi suruh stop judi malah di marahin😢,0
"Perfect flow stream
Perfect game
PEAKabuu🔥",1
"sepanjang nonton gw ngerasa mual banget anjd jij1k, ga kebayang kalo ada keluarga gw yang kek gitu anjb, buat kita para cewe semoga kita terhindar dari pria yang seperti itu",0
mendalami peran  banget jir,0
"keren bang windah, trending 1 untuk game🔥",1
jangan main judi ya adik adik terkedik kedik,1
55:40 penelpon juga maen😂,0
HALOOOOO PAPAAAA,0
"keringet dingin nonton ini, horrornya berasa bgttt",0
Game yang menggambarkan warga Indonesia😂😂,1
bg kapan kapan main game misteri rumah warisan bg game baru di playstore,1
2:14:52 😢😢😢,0
Buat apa main  judi lebih baik main BLOCK BELAST ngasah otak biar gak steres coyy,1
"1:05:42 pecah bngt ketawa gw astaghfirullah 😭😭, kasian jgaa yaa😔",0
"saya bersyukur tidak pernah menyentuh judi online dan hutang online, semoga untuk semua orang yang sedang terjebak dengan masalah ini bisa keluar dari lingkaran jahat dan masalah tersebut, terimakasih bang windah sudah mainkan game ini ❤",1
Nadia istri idaman🥰,0
windah sudah cocok jdi pemain antagonis,0
"BUAT LU SEMUA YANG CERITA SEDIH KARENA NGALAMIN HAL YANG SERUPA, GUA CUMA BISA NGOMONG MAMPUSS!!, orang kek elu tu emang harus di bikin jatoh sejatoh - jatohnya, karena yang nyuruh lu berenti gamungkin 1/2 orang aja. dan lu menghiraukan gitu aja. termakan dengan EGO LU YANG GEDE DAN AMBISI LU YANG MAU KAYA INSTANT. mampus",1
"game keren, mengajarkan kita untuk tidak ber judjud",1
Aku nangis bang nonton live mu yang ini 😢😢,0
Woy kapan minecraft,0
W GAMEEE 🔥🔥🔥,1
Haha gw Ganteng,0
wow trending no 1😮😮😮🎉🎉,1
Kok karakternya mirip windah semua😭😭,0
kalo trading judi bukan bg windah?,1
keren bgt gamenya‼️‼️,0
"Kesimpulan nya, STOP JUDI ITU AKAN MENGHANCURKAN SEGALANYA",0
ini mah sampah masyarakat simulator bang,0
"1:42:45 kalo pinjaman legal biasanya gk bang, bisa diurus surat kematian lalu semua utang dianggap lunas",0
"bang, aku pengen nangis nonton bad endingnya 😭",0
2:06:36,1
"Penjudi itu otaknya rusak, udh tau rugi malah tambah dilanjut",1
2:07:34 dark jir😢,0
Langsung berhenti nonton pas di ending nadia gk pergi,0
serem bgt woy banggg merinding😭😭😭😭,0
w,1
"suka banget sama lu bang, antusias mendalami perannya🔥🔥",0
Kok ada nama gua sii,0
"bang sumpah viewers lo SDM rendah semua bang,  padahal cuma game.",0
INGAT JUDI BAHAYA GUYS JANGAN DI TIRUU‼️,1
"W Game bangggg, emosinya dapett.",0
"gua salfok sama waktu menolak pinjol tv nya nayangin film kayak pernah liat,",0
"gilak satu²nya game horor indonesia yang menguras banyak emasi, bikin gua mewek, sama elu juga rapi bang jalanin stream nya 
W windah
W joykeratif",1
JANGAN JUDIII,1
Ini game sedih ya bang 😢,0
2:18:51 fak nangis gua cokkkkkkk. Anjengggggggggg 😭,0
"seketika langsung nyengir bjirrr, padahal airmata udh netes 😅",0
Sama bang,0
W game,1
Yadi perusak masa depan,0
Kerenn bng windahhh trending 1 mluu,0
ngakak bgt bang windah marahnya😂😂😂,0
"Aku selalu mengutamakan pikiran bahwa tidak ada yang kaya Karna judi dan juga ga bagus juga orang miskin seperti aku untuk berharap ke judi,Karna judi untuk hiburan orang yang telaluu kaya like komlomerat sultan sultan yang duit nya bejibun",1
1:19:19 Ada bg gw mau wd 5jt. Di blokir akunya,0
"yaampunn jgn lagi"" bgg😢",0
jngn lagi lagi ya bg😊,0
pliss jangan lagi yaa :(,0
Bgus itu bg😂,0
Absolute Cinema bang 🙌,0
GG NADIAAA,0
Beni Pace 2,0
Nyesek banget liatin nya 😂,0
"Gila udah sakit banget end ke 6, gabisa mikir lagi gw",0
❤,1
"ini si wajib jadi GAME OF THE YEAR, W game buat developer game nya",1
GAME OF THE YEAR!,1
dark bgt horor el beni sakit jiwa,0
49:10 idih syebelll 😠,0
langsung ga tenang gue abis nonton ini,0
trend #1 😮😮 GG bang windah,0
1:57:05 peak wife. Bisa support suaminya yang hampir rusak. 👏🏻,0
ga nyaman bgt nontonnya tp kepo sm endingnya gmna😢😭,0
"Nih , buat yang bangga dengan kelakuan judinya game ini bisa jadi salah satu contoh dampak dan kelanjutan nya gmn kalo judi",1
Absolute cinema,1
w game,1
😂,1
"Bagus banget game nya, apalagi story tellingnya dark banget walaupun itu menggambarkan banget beberapa kejadian yang banyak di alami di indo, terimakasih bang udah main game ini, semoga yang lain bisa nanggepin isi edukasi game ini. Lopyu bang, dari gua dan kucing gua❤",1
W Game. Game of the year,1
noooo papa jahat banget😭,0
"Gila ni game, W for game, W for joykreatif🔥",1
"Marriage is scary, kalo ketemu modelan penjudi kek gini",0
"jujur yang lebih menakutkan itu ketika seperti kasus keluarga di game, day -1 keluarga tentram tapi di tengah tengah kenaikan harga barang dan gaji ga naik, ada aja hasrat buat nyari duit dengan cara judi, tapi terlambat bagi kita buat menyadari orang tersayang kita terjerumus kedalamnya",0
S7,1
badjingan emosi gue bener2 meledak banget pas si beni jual anak istrinya ajg,1
Double w game horor indonesia,0
Istri nya baik dan sangat sabar tpi kenyataan nya di dunia nyata bnyk yg melakukan hal yg sama ke istrinya seperti di game.😢,0
"iya bang, saya sekarang lagi difase rehab gegara kecanduan judi udah nyusahin orang tua pinjol puluhan juta dan sekarang tlolnya masih main aja tapi udah coba berhenti bang doain saya bisa berhenti ya bang😢😊",0
"Semoga bisa berhenti ya,kak",0
​ @AraaChu-Paw  aaminn makash arachu,1
kocak,1
Ya Allah sadar bang geram aku amit² nauzubillah,0
​ @vitavi7223  iya ka lgi berusaha,0
1:07:44 CEPET LAPOR DAMKAR SEKARANG GAAAAAA,0
"orang terdekat kalo udah kecanduan juday, mending jauhi, soalnya gak bisa di rubah lagi, dari pada kita yg kena efek negatif nya, lebih baik TINGGALKAN",0
W LIVE STREAM EVERY TIMEE!!!!!,1
ihh ngeri banget ini game dari pada game horror,1
"2:10:29 langsung merah muka bang windah, sama bang aku juga syok berat kasian mereka berdua apa lagi si kaila yg masih dibawah umur 😢",0
"W GAME, GG BANG JOY KERATIF",1
GAME SAKITT JIWA!!!,1
1:43 HOROR INDONESIA NEVER FAIL,0
anjir gila keren banget bamg 😢🎉,0
"same, waktu smp paling gede bawa goceng",0
W GAME ❤❤🎉🎉,1
iloveyou bang windah,0
Hadeh bg 7x Ajja,1
Kalo ngerokok gmn bg?,0
1:39:35 holy shit ending nya makin gelap 💀,0
W game,1
Makasih bang windah berkat video ini saya bisa sadar kalau diluar sana masih banyak orang bodoh ketimbang saya walau saya sering sekali dipandang seperti bodoh tapi banyak diluar sana mereka lebih bodoh ketimbang saya.saya bersyukur sekali bisa sadar kembali saya akan mikir dengan kekurangan Saya dan pasti saya bisa makasih bang windah❤,0
BANG NANGISS GUE 😭😭,0
Bangg windah sapa aku 😢😢,0
1,0
"In fact, bang Brando udah main sinetron guys🎉",0
"Gue selama judi kalo ditotalin untung bgt, TPI gue mikir skrg percuma dapet duit instan gitu gabikin gue tenang asli dh😢",0
Nangis banget nonton ni game😢,0
hahaha lucuu bgt bang wimdut teriak suaranya melengking 😂,0
"nangis bgt langsung kena mental, bikin nambah takut buat nikah😭",0
Game sinetron Indosiar 👀,1
bg windah imut pengen ngejilat gakuat,1
game terbaik 2025!!,1
"Guys stop judi yaa pls jangan pernah juga terjerumus juga main judi, judi itu jebakan terbesar membuat kecanduan gue berharap orang yg kecanduan judi bisa berubah lebih baik dan juga jangan pernah coba sesekali pun judi, ingat keluarga kalian dan juga ingat org tersayang kalian karena yg jadi korban bukan diri kalian aja tapi keluarga dan orang tersayang kalian. JADI STOP JUDI",1
iyaaaaaaaa sayangggg iyaaaaaaa❤❤,0
SETUJUUUUU 🎉🎉,0
"Siap, btw ciuman yu",0
iyaaa cantikkkk❤❤,0
Absolute cinema game,1
gokill bett anyingg nih game,1
"gas judi, demi masa depan yang lebih baik",0
GAME OF THE YEAR,1
Darkkk bangettt banggg😢😢😢,0
Bang joykeratif gapernah gagal sih keren bet,0
Game ter GG ini bangg🔥🔥🔥💯💯,1
abang Brandoo semangaattttttt,0
"ada bang windah satu lagi yang bikin keluarga hancur yaitu perselingkuhan bikin keluarga melarat dan membuat hutang pinjol dimana-mana dan sangat besar, khususnya untuk yang berselingkuh itu si suaminya",0
Nyesel nonton sumpah bikin trauma😢,0
deep bgt bangggg😢,0
32:09 jorok ngiler terus,0
"Ending terakhir nyes bgt sih bang, cuma butuh 136 hari judjud ngancurin keluarga bahagia ini. Beni suami dan ayah yg baik sebelum kenal judjud. Stop Judjud ya gaes, kalah atau menang akhirnya kalian cuma bakal dirugikan",0
Lets go game horor Indonesia lagi,1
2:10:34 Bang windah ikut depresi berat mukanya merahh😢😢,0
"ggb ""ganteng-ganteng Basudara"" 😅",0
Hati² ya teman jangan sampau terjerumus kepada hal yg berbau j*dol dan jga kalau ada teman yg ngajak begituan sebaik ny hindari jngn smpai menyesal di kemudian hari nantinya,0
"orang miskin itu adalah orang bodoh, makanya kalau gamau miskin jangan jadi orang bodoh, otak dipake buat sesuatu yang berguna",0
"EMANG SEMENGERIKAN ITU JUDOT 
INI HANYA GAME EDUKASI SEMENGERIKAN ITU JUDOT JADI JANGAN TERHASUT YANG DAPET UANG DARI JUDOT MEREKA HANYA DI BAYAR AGAR LINK ITU MENJADI BANYAK YG MAIN JADI STOPP JUDI YA BROKKKK🎉❤",1
bagus banget gamenya bang,0
bang windah bang coba main honor of Kings udah ada apdate besar,0
Gg nih developer 🎉,0
ending 6 nya bikin nangis bgtt😭😭,0
L beni,0
"bang windah kata papa ku ga boleh judiiii,kata papa ku kita harus beribadah dan berusaha mencapai sesuatu dengan yang halal akan meraihkan kesuksesan yang paling baguss!!😊❤",0
"Sumpah ini game paling bikin gue ketriger, bener-benar dark sampe  nangis gue.",0
"BANG, ORANG YANG KAMU AMBIL BRAINROT NYA NANGIS LOH BANG!",1
Semangat bg live streaming nyaaaaa ❤,0
"makasi bang Windah karana udah memainkan game berkenaan tentang bahayanya jud ol, aku bangga dan mama aku juga bangga sama kamu bang",0
"peak stream bung, rute ending perfect dari bg windah, setiap ending puny pesan moral, semuanya terbaik terkhusus sang dev 🎉",0
